,PDB_code,-logKd/Ki,refined,core,split_core,max_tanimoto_schrodinger,max_tanimoto_merck
13420,5epy,7.4,False,False,train,0.1821862348178137,0.1326530612244898
13421,5fi7,7.4,False,False,train,0.3068181818181818,0.1834319526627219
13422,5hmk,7.4,False,False,train,0.2417061611374407,0.1914893617021276
13423,5i3m,7.4,False,False,train,0.2272727272727272,0.1981566820276497
13424,5l2i,7.4,False,False,train,0.2430939226519337,0.1896551724137931
13425,5m44,7.4,False,False,train,0.2272727272727272,0.183206106870229
13426,5m4c,7.4,False,False,train,0.2272727272727272,0.183206106870229
13427,5oqw,7.4,False,False,train,0.18,0.1710526315789473
13428,5qby,7.4,False,False,train,0.209090909090909,0.2096069868995633
13429,5tuz,7.4,True,False,train,0.2105263157894736,0.213903743315508
13430,5yso,7.4,False,False,train,0.2011173184357542,0.2307692307692307
13431,6a94,7.4,False,False,train,0.2330827067669172,0.2035928143712574
13432,6b1x,7.4,False,False,train,0.1333333333333333,0.075268817204301
13433,6b1y,7.4,False,False,train,0.1285714285714285,0.0890410958904109
13434,6ew3,7.4,False,False,train,0.1782178217821782,0.1551724137931034
13435,6ez6,7.4,False,False,train,0.1632653061224489,0.1693989071038251
13436,6frf,7.4,False,False,train,0.2159090909090909,0.2209944751381215
13437,6g9k,7.4,False,False,train,0.3609467455621302,0.2465753424657534
13438,6ib0,7.4,False,False,valid,0.1411042944785276,0.1481481481481481
13439,6im4,7.4,True,False,train,0.1717171717171717,0.0775862068965517
13440,6n0q,7.4,False,False,train,0.2484472049689441,0.2653061224489796
13441,6o4x,7.4,False,False,train,0.2522522522522522,0.4022988505747126
13442,6o6f,7.4,False,False,train,0.2156862745098039,0.1761363636363636
13443,6r7j,7.4,False,False,train,0.2068965517241379,0.1955307262569832
13444,6s07,7.4,False,False,train,0.1072261072261072,0.074235807860262
13445,6u9v,7.4,False,False,train,0.0864864864864864,0.0898203592814371
13446,1cpi,7.41,False,False,train,0.1330472103004291,0.136
13447,1dwc,7.41,False,False,train,0.1818181818181818,0.1374407582938388
13448,1ik4,7.41,True,False,train,0.11,0.0617283950617283
13449,1veb,7.41,False,False,train,0.1808510638297872,0.2169312169312169
13450,1ym4,7.41,False,False,train,0.1111111111111111,0.0829875518672199
13451,2fjn,7.41,False,False,train,0.2222222222222222,0.2085106382978723
13452,2gd8,7.41,False,False,train,0.1611111111111111,0.1322751322751322
13453,2q2a,7.41,True,False,train,0.1048387096774193,0.0769230769230769
13454,2yi5,7.41,False,False,train,0.1891891891891892,0.2426470588235294
13455,2zzu,7.41,False,False,train,0.1946902654867256,0.1976744186046511
13456,3bgm,7.41,False,False,train,0.0763888888888889,0.0543806646525679
13457,3efj,7.41,False,False,valid,0.2383720930232558,0.267379679144385
13458,3s5y,7.41,True,False,train,0.0419580419580419,0.0707964601769911
13459,3u4r,7.41,False,False,train,0.2039800995024875,0.2160804020100502
13460,3uo5,7.41,False,False,train,0.2941176470588235,0.2994011976047904
13461,3zns,7.41,True,False,train,0.2146596858638743,0.2227272727272727
13462,4j21,7.41,True,True,test,0.2619047619047619,0.2542372881355932
13463,4jvb,7.41,False,False,train,0.2666666666666666,0.201058201058201
13464,4l2x,7.41,False,False,train,0.1726190476190476,0.1757575757575757
13465,4mw0,7.41,False,False,train,0.2116788321167883,0.2012987012987013
13466,4p5z,7.41,True,False,train,0.2388888888888889,0.2631578947368421
13467,4p7m,7.41,False,False,train,0.2846715328467153,0.2935779816513761
13468,4ps7,7.41,False,False,train,0.3214285714285714,0.2366412213740458
13469,4qpl,7.41,True,False,train,0.0849056603773584,0.0794392523364486
13470,4qsm,7.41,False,False,train,0.2131147540983606,0.3045685279187817
13471,4r02,7.41,False,False,train,0.2277227722772277,0.1652173913043478
13472,4r92,7.41,False,False,train,0.2033898305084746,0.1621621621621621
13473,4wn5,7.41,True,False,train,0.0650887573964497,0.0721649484536082
13474,5ael,7.41,False,False,train,0.0921985815602836,0.0862068965517241
13475,5dx3,7.41,False,False,train,0.083743842364532,0.0781990521327014
13476,5ea6,7.41,False,False,valid,0.2236024844720497,0.1977401129943503
13477,5hls,7.41,False,False,train,0.2482269503546099,0.2272727272727272
13478,5ne5,7.41,True,False,train,0.0666666666666666,0.079136690647482
13479,5q0p,7.41,False,False,train,0.2352941176470588,0.2216494845360824
13480,6fyz,7.41,True,False,train,0.2229729729729729,0.2421875
13481,6g01,7.41,False,False,train,0.1283783783783783,0.1073446327683615
13482,6p1d,7.41,False,False,train,0.2727272727272727,0.2622950819672131
13483,1bmq,7.42,False,False,valid,0.2865168539325842,0.1745283018867924
13484,1q5k,7.42,True,False,valid,0.288135593220339,0.217391304347826
13485,1t32,7.42,True,False,train,0.2300884955752212,0.1811320754716981
13486,1y6b,7.42,False,False,train,0.2929936305732484,0.2568306010928962
13487,2aow,7.42,False,False,train,0.246031746031746,0.2577319587628865
13488,2aox,7.42,False,False,train,0.246031746031746,0.2577319587628865
13489,2fl6,7.42,False,False,train,0.2448979591836734,0.2635658914728682
13490,2p2i,7.42,False,False,train,0.3353658536585366,0.25
13491,2pou,7.42,True,False,valid,0.1346153846153846,0.1826923076923076
13492,2xys,7.42,True,True,test,0.1220930232558139,0.1411764705882353
13493,2zu4,7.42,False,False,valid,0.1778846153846154,0.1521739130434782
13494,3g8i,7.42,False,False,train,0.2678571428571428,0.2307692307692307
13495,3l5r,7.42,False,False,train,0.1774193548387097,0.2131147540983606
13496,3qkm,7.42,False,False,train,0.1818181818181818,0.1736842105263158
13497,3ryy,7.42,True,False,train,0.208,0.1775700934579439
13498,3zm9,7.42,True,False,train,0.1658291457286432,0.1921182266009852
13499,4at5,7.42,False,False,train,0.2846715328467153,0.2857142857142857
13500,4az0,7.42,False,False,train,0.2569444444444444,0.2105263157894736
13501,4ded,7.42,False,False,train,0.2818791946308724,0.3225806451612903
13502,4dxj,7.42,False,False,valid,0.079646017699115,0.0571428571428571
13503,4gtv,7.42,False,False,train,0.2131979695431472,0.2018348623853211
13504,4ojr,7.42,False,False,train,0.216867469879518,0.1858974358974359
13505,4p7s,7.42,False,False,train,0.2416107382550335,0.2764227642276423
13506,4wwo,7.42,False,False,train,0.2093023255813953,0.2279792746113989
13507,5cao,7.42,False,False,train,0.2025316455696202,0.2044198895027624
13508,5dh3,7.42,False,False,valid,0.2857142857142857,0.2151898734177215
13509,5fxr,7.42,False,False,valid,0.2202380952380952,0.1976047904191616
13510,5i24,7.42,False,False,train,0.0413793103448275,0.0695652173913043
13511,5jf3,7.42,False,False,train,0.1102941176470588,0.1020408163265306
13512,5jm4,7.42,False,False,train,0.0601503759398496,0.0476190476190476
13513,5kx8,7.42,False,False,train,0.1714285714285714,0.1870967741935484
13514,5lyx,7.42,False,False,train,0.191860465116279,0.1813186813186813
13515,5nk3,7.42,True,False,train,0.2560975609756097,0.2292682926829268
13516,5nmf,7.42,False,False,train,0.1003584229390681,0.0846394984326018
13517,5npd,7.42,False,False,valid,0.0337837837837837,0.0534351145038167
13518,5tw5,7.42,False,False,valid,0.1374407582938388,0.1387755102040816
13519,5wac,7.42,False,False,train,0.1854304635761589,0.1866666666666666
13520,6duh,7.42,False,False,train,0.2346938775510204,0.2079207920792079
13521,6ei5,7.42,True,False,train,0.2573099415204678,0.2513661202185792
13522,6fa3,7.42,False,False,train,0.2010050251256281,0.2200956937799043
13523,6h4s,7.42,False,False,train,0.2088607594936709,0.1812865497076023
13524,6qaf,7.42,False,False,train,0.1232876712328767,0.0758620689655172
13525,1b5j,7.43,True,False,train,0.0981595092024539,0.0612244897959183
13526,1fl6,7.43,False,False,train,0.1407407407407407,0.1575757575757575
13527,1pi4,7.43,False,False,train,0.2066115702479339,0.205607476635514
13528,1vyw,7.43,False,False,train,0.2727272727272727,0.2266666666666666
13529,2bak,7.43,True,False,train,0.1695652173913043,0.2521739130434782
13530,2bks,7.43,False,False,train,0.2227272727272727,0.1934156378600823
13531,2i72,7.43,False,False,train,0.1403508771929824,0.1363636363636363
13532,2isv,7.43,False,False,train,0.11,0.0617283950617283
13533,2isw,7.43,True,False,train,0.11,0.0617283950617283
13534,3dm6,7.43,False,False,train,0.1867704280155642,0.1780821917808219
13535,3mmf,7.43,True,False,train,0.3565891472868217,0.1769230769230769
13536,3omm,7.43,False,False,train,0.2204301075268817,0.21
13537,3q3t,7.43,False,False,train,0.2303370786516854,0.2038216560509554
13538,3vqu,7.43,False,False,train,0.495049504950495,0.2571428571428571
13539,4aq3,7.43,False,False,train,0.1734317343173431,0.1936619718309859
13540,4d2v,7.43,False,False,train,0.2098765432098765,0.2639593908629442
13541,4o05,7.43,True,False,train,0.1436781609195402,0.1516853932584269
13542,4ogi,7.43,False,False,train,0.2110091743119266,0.211340206185567
13543,4ov5,7.43,False,False,train,0.1043083900226757,0.1002087682672233
13544,4qgd,7.43,True,False,train,0.171875,0.1554054054054054
13545,4qpa,7.43,False,False,train,0.2894736842105263,0.2625
13546,4y16,7.43,False,False,train,0.1174698795180722,0.1057142857142857
13547,5aeh,7.43,False,False,train,0.2901234567901234,0.3227513227513227
13548,5db0,7.43,False,False,train,0.2512562814070351,0.1724137931034483
13549,5lmk,7.43,False,False,train,0.2267441860465116,0.2906976744186046
13550,5ufo,7.43,False,False,train,0.2020725388601036,0.2857142857142857
13551,6cck,7.43,False,False,train,0.2480620155038759,0.196078431372549
13552,6ed6,7.43,False,False,train,0.2751677852348993,0.2356321839080459
13553,6eol,7.43,True,False,train,0.1638418079096045,0.1779141104294478
13554,6f86,7.43,False,False,train,0.3565891472868217,0.206060606060606
13555,6rfi,7.43,False,False,train,0.2222222222222222,0.1756097560975609
13556,1ciz,7.44,True,False,train,0.281767955801105,0.2200956937799043
13557,1eou,7.44,False,False,train,0.073170731707317,0.0763888888888889
13558,1qb9,7.44,True,False,train,0.211340206185567,0.2060301507537688
13559,1sc8,7.44,False,False,train,0.2611464968152866,0.1871657754010695
13560,1vzq,7.44,True,False,train,0.146067415730337,0.1884816753926701
13561,1ysi,7.44,False,False,train,0.2553191489361702,0.22
13562,2f7o,7.44,True,False,train,0.0390625,0.0545454545454545
13563,2oxn,7.44,True,False,valid,0.1794871794871795,0.1768292682926829
13564,2qbq,7.44,True,True,test,1.0,0.167487684729064
13565,2r38,7.44,True,False,train,0.2462311557788944,0.1914893617021276
13566,2vx9,7.44,False,False,train,0.1645569620253164,0.1764705882352941
13567,2x6j,7.44,False,False,train,0.1692307692307692,0.1691176470588235
13568,3apc,7.44,False,False,train,0.2076502732240437,0.2341772151898734
13569,3dx0,7.44,False,False,train,0.0390625,0.0545454545454545
13570,3fea,7.44,False,False,train,0.1538461538461538,0.1273712737127371
13571,3gp0,7.44,False,False,train,0.2094240837696335,0.2666666666666666
13572,3jzr,7.44,False,False,train,0.1261904761904762,0.0993520518358531
13573,3lbl,7.44,False,False,train,0.2266666666666666,0.2094594594594594
13574,3ogp,7.44,False,False,train,0.238095238095238,0.2105263157894736
13575,3qkv,7.44,False,False,train,0.1347517730496454,0.1307692307692307
13576,3shz,7.44,False,False,train,0.188235294117647,0.1901840490797546
13577,3w33,7.44,False,False,train,0.2072538860103626,0.2295918367346938
13578,3znr,7.44,True,False,train,0.2176165803108808,0.2125
13579,4avj,7.44,True,False,train,0.1447368421052631,0.1348314606741573
13580,4f3i,7.44,False,False,train,0.1910828025477707,0.1944444444444444
13581,4i0s,7.44,False,False,train,0.2333333333333333,0.2052980132450331
13582,4k8s,7.44,False,False,train,0.1776649746192893,0.1542056074766355
13583,4m2v,7.44,True,False,train,0.1290322580645161,0.1156069364161849
13584,4o0r,7.44,False,False,train,0.1658031088082901,0.1798941798941798
13585,4qls,7.44,False,False,train,0.205,0.1716738197424892
13586,4x21,7.44,False,False,train,0.294478527607362,0.2039473684210526
13587,4z2i,7.44,False,False,train,0.0962343096234309,0.0905511811023622
13588,4z8m,7.44,False,False,train,0.1601423487544484,0.0862068965517241
13589,5aaf,7.44,False,False,train,0.1722222222222222,0.2265193370165746
13590,5b6g,7.44,False,False,train,0.1808118081180811,0.1337792642140468
13591,5f02,7.44,False,False,train,0.2046783625730994,0.1818181818181818
13592,5h22,7.44,False,False,train,0.2176870748299319,0.1942857142857142
13593,5kx7,7.44,False,False,train,0.2015503875968992,0.2463768115942029
13594,5ngu,7.44,False,False,train,0.2068965517241379,0.3767123287671233
13595,5xpp,7.44,False,False,train,0.160427807486631,0.1648351648351648
13596,6dkp,7.44,False,False,train,0.0821428571428571,0.0523076923076923
13597,6mdc,7.44,False,False,train,0.1955307262569832,0.216867469879518
13598,6nrj,7.44,False,False,train,0.227027027027027,0.219626168224299
13599,6o0o,7.44,True,False,train,0.1666666666666666,0.175
13600,1n0s,7.45,True,False,train,0.2549019607843137,0.2215568862275449
13601,2ccb,7.45,True,False,train,0.1645569620253164,0.1764705882352941
13602,3oy3,7.45,False,False,train,0.1739130434782608,0.2008928571428571
13603,3u7m,7.45,False,False,train,0.1879194630872483,0.1468926553672316
13604,4azi,7.45,True,False,train,0.1794871794871795,0.1768292682926829
13605,4r6v,7.45,False,False,train,0.1970443349753694,0.2833333333333333
13606,6pyc,7.45,False,False,train,0.1189189189189189,0.1299435028248587
13607,1e9h,7.46,False,False,train,0.197452229299363,0.1860465116279069
13608,1iq1,7.46,False,False,train,0.0689655172413793,0.0529801324503311
13609,1my8,7.46,False,False,train,0.2066115702479339,0.205607476635514
13610,1sqo,7.46,True,False,train,0.2444444444444444,0.24
13611,1yei,7.46,True,False,train,0.1804511278195488,0.1317365269461078
13612,1yej,7.46,True,False,train,0.1610738255033557,0.1243243243243243
13613,2g71,7.46,False,False,train,0.136986301369863,0.1860465116279069
13614,2p53,7.46,True,False,train,0.0671641791044776,0.0679012345679012
13615,2yc5,7.46,False,False,valid,0.2672413793103448,0.2053571428571428
13616,3ctj,7.46,False,False,train,0.2292993630573248,0.2574257425742574
13617,3fed,7.46,True,False,train,0.1269841269841269,0.0535714285714285
13618,3g5y,7.46,False,False,train,0.0795918367346938,0.0720164609053498
13619,3hqw,7.46,False,False,train,0.2945205479452055,0.3305785123966942
13620,3ikc,7.46,False,False,train,0.1088082901554404,0.0694444444444444
13621,3kcf,7.46,False,False,train,0.2435897435897435,0.2576687116564417
13622,3kxz,7.46,False,False,train,0.2096774193548387,0.2887700534759358
13623,3kyg,7.46,False,False,train,0.0920245398773006,0.0980392156862745
13624,3le6,7.46,False,False,train,0.2333333333333333,0.2137404580152671
13625,3nlb,7.46,False,False,train,0.1694915254237288,0.2121212121212121
13626,3ocz,7.46,True,False,train,0.0987654320987654,0.0994152046783625
13627,3rde,7.46,False,False,train,0.15,0.1276595744680851
13628,3rwq,7.46,False,False,train,0.175,0.2105263157894736
13629,3sv6,7.46,False,False,train,0.1228070175438596,0.1131386861313868
13630,3t2w,7.46,True,False,train,0.0915492957746478,0.1025641025641025
13631,3uvp,7.46,False,False,train,0.3051948051948052,0.2288557213930348
13632,3zuk,7.46,False,False,train,0.1712707182320442,0.1518987341772152
13633,4aa0,7.46,False,False,train,0.1871921182266009,0.2765957446808511
13634,4cpr,7.46,True,False,train,0.1463414634146341,0.1788617886178861
13635,4dff,7.46,True,False,train,0.1764705882352941,0.2077922077922078
13636,4fhh,7.46,False,False,train,0.189873417721519,0.2111801242236025
13637,4npv,7.46,False,False,train,0.1925925925925926,0.1806451612903225
13638,4ohp,7.46,False,False,train,0.2202380952380952,0.1941176470588235
13639,4or0,7.46,False,False,train,0.219298245614035,0.2095238095238095
13640,4p4i,7.46,False,False,train,0.26,0.1270718232044199
13641,4puj,7.46,False,False,train,0.1739130434782608,0.2166666666666666
13642,4q4o,7.46,True,False,train,0.1454545454545454,0.1764705882352941
13643,4rx8,7.46,False,False,train,0.2515723270440251,0.2550335570469799
13644,4w4w,7.46,False,False,train,0.3594771241830065,0.3025641025641025
13645,5aae,7.46,False,False,train,0.1593406593406593,0.1839080459770115
13646,5edr,7.46,False,False,train,0.1823899371069182,0.2038216560509554
13647,5f61,7.46,True,False,valid,0.1979695431472081,0.2865497076023391
13648,5fdc,7.46,True,False,train,0.1949152542372881,0.1818181818181818
13649,5hg9,7.46,False,False,train,0.2321428571428571,0.2011173184357542
13650,5maj,7.46,False,False,train,0.1860465116279069,0.1958762886597938
13651,5msb,7.46,True,False,train,0.1407407407407407,0.1764705882352941
13652,5nf6,7.46,False,False,train,0.12,0.0650887573964497
13653,5nlk,7.46,True,False,valid,0.2312138728323699,0.2186046511627907
13654,5nve,7.46,False,False,train,0.3220338983050847,0.7974683544303798
13655,5tyj,7.46,False,False,train,0.2444444444444444,0.2096774193548387
13656,6a6k,7.46,False,False,train,0.2203389830508474,0.2366863905325443
13657,6e92,7.46,False,False,train,0.225,0.2312925170068027
13658,6gxb,7.46,True,False,train,0.2569444444444444,0.2083333333333333
13659,6huu,7.46,False,False,train,0.2097560975609756,0.1558441558441558
13660,6k1q,7.46,False,False,train,0.3421052631578947,0.2157676348547718
13661,6qft,7.46,False,False,train,0.14375,0.1515151515151515
13662,6qmk,7.46,True,False,train,0.1979695431472081,0.2029702970297029
13663,1h8l,7.47,False,False,train,0.1327433628318584,0.0638297872340425
13664,1ogu,7.47,False,False,train,0.6218487394957983,0.2085889570552147
13665,1xh4,7.47,True,False,train,0.1978609625668449,0.2155963302752293
13666,2nm1,7.47,False,False,train,0.1011235955056179,0.0726643598615917
13667,2pzy,7.47,False,False,train,0.1626506024096385,0.2071428571428571
13668,2wxq,7.47,False,False,train,0.2258064516129032,0.2346938775510204
13669,2x7o,7.47,False,False,train,0.2282608695652173,0.2232142857142857
13670,3el0,7.47,False,False,train,0.193069306930693,0.185
13671,3f3w,7.47,False,False,train,0.1887755102040816,0.2857142857142857
13672,3gb2,7.47,False,False,train,0.1818181818181818,0.2345679012345679
13673,3oe4,7.47,True,True,test,0.1290322580645161,0.1413043478260869
13674,3own,7.47,True,False,train,0.1910569105691057,0.2109704641350211
13675,3shj,7.47,False,False,train,0.1395348837209302,0.1623376623376623
13676,3wab,7.47,False,False,train,0.0854700854700854,0.0689655172413793
13677,3zw3,7.47,False,False,train,0.1983471074380165,0.1773049645390071
13678,4abj,7.47,False,False,train,0.1524926686217008,0.1168478260869565
13679,4ge6,7.47,False,False,train,0.1496350364963503,0.2108843537414966
13680,5e8a,7.47,False,False,train,0.1298701298701298,0.185022026431718
13681,5fas,7.47,False,False,train,0.1486486486486486,0.0864197530864197
13682,5j9l,7.47,False,False,train,0.2584269662921348,0.3312883435582822
13683,5jt2,7.47,False,False,train,0.1319018404907975,0.1596638655462184
13684,5lay,7.47,False,False,valid,0.2527472527472527,0.2087378640776699
13685,5mft,7.47,False,False,train,0.2238805970149253,0.2592592592592592
13686,5ntq,7.47,False,False,train,0.22,0.2196531791907514
13687,5ny3,7.47,True,False,train,0.25,0.21875
13688,5o07,7.47,True,False,train,0.1317829457364341,0.1083333333333333
13689,5ogb,7.47,True,False,train,0.1914893617021276,0.2
13690,5tmp,7.47,True,False,train,0.0905797101449275,0.0888030888030888
13691,5v1b,7.47,False,False,train,0.2113821138211382,0.2110091743119266
13692,6b1e,7.47,False,False,train,0.0949367088607595,0.0857142857142857
13693,6maj,7.47,True,False,train,0.2684563758389262,0.2384615384615384
13694,1fls,7.48,False,False,train,0.24375,0.2716049382716049
13695,1iiq,7.48,True,False,valid,0.2361111111111111,0.1544401544401544
13696,1k6c,7.48,True,False,train,0.2561576354679803,0.1810699588477366
13697,1rev,7.48,False,False,train,0.1398601398601398,0.1450381679389313
13698,1tvr,7.48,False,False,train,0.1398601398601398,0.1450381679389313
13699,1u71,7.48,True,False,train,0.3129770992366412,0.2179487179487179
13700,1wok,7.48,False,False,train,0.2520325203252032,0.2695652173913043
13701,1y2j,7.48,False,False,train,0.2016129032258064,0.1971830985915492
13702,2c9t,7.48,False,False,train,0.105,0.1020408163265306
13703,2qhy,7.48,True,False,train,0.2324324324324324,0.178743961352657
13704,2qwe,7.48,True,False,train,0.1197183098591549,0.0848484848484848
13705,2vie,7.48,False,False,train,0.238095238095238,0.1919191919191919
13706,3fdn,7.48,False,False,train,0.2805755395683453,0.2838709677419355
13707,3h0a,7.48,False,False,train,0.273224043715847,0.1888412017167382
13708,3l16,7.48,False,False,train,0.235,0.2277777777777777
13709,3l3l,7.48,True,False,train,0.1666666666666666,0.1984732824427481
13710,3o6m,7.48,False,False,train,0.1570996978851963,0.1041095890410958
13711,3qxm,7.48,False,False,train,0.1059602649006622,0.079136690647482
13712,3u92,7.48,True,False,train,0.1317829457364341,0.0694444444444444
13713,3vbg,7.48,False,False,train,0.1910828025477707,0.2048192771084337
13714,3wf6,7.48,False,False,train,0.2038216560509554,0.181159420289855
13715,4bcd,7.48,False,False,train,0.2640449438202247,0.2447916666666666
13716,4bqw,7.48,False,False,train,0.2661290322580645,0.1864406779661017
13717,4e0w,7.48,False,False,train,0.1317829457364341,0.0694444444444444
13718,4jt8,7.48,False,False,train,0.1780821917808219,0.1862068965517241
13719,4pgb,7.48,False,False,train,0.2737642585551331,0.138801261829653
13720,4q2k,7.48,False,False,train,0.199074074074074,0.16796875
13721,4w9w,7.48,False,False,train,0.2447552447552447,0.1866666666666666
13722,5a5v,7.48,False,False,train,0.1812080536912751,0.1657754010695187
13723,5emj,7.48,False,False,train,0.2146892655367231,0.2444444444444444
13724,5gr9,7.48,False,False,train,0.115819209039548,0.0642673521850899
13725,5i89,7.48,False,False,train,0.2080536912751678,0.2302631578947368
13726,5l01,7.48,False,False,valid,0.2119815668202765,0.2065217391304347
13727,5tol,7.48,False,False,train,0.2066666666666666,0.175
13728,5w4r,7.48,False,False,train,0.2211538461538461,0.2450980392156862
13729,6dl2,7.48,True,False,train,0.1973684210526315,0.1666666666666666
13730,6dne,7.48,False,False,valid,0.1294964028776978,0.167235494880546
13731,6eya,7.48,True,False,train,0.206060606060606,0.475177304964539
13732,6h7b,7.48,False,False,train,0.1698113207547169,0.0995145631067961
13733,6qau,7.48,True,False,train,0.2375690607734806,0.2574257425742574
13734,1ewj,7.49,False,False,train,0.0852713178294573,0.0767386091127098
13735,1oir,7.49,False,False,train,0.217391304347826,0.2413793103448276
13736,2br8,7.49,False,False,train,0.0821052631578947,0.0788912579957356
13737,2fvc,7.49,False,False,train,0.2289156626506024,0.237037037037037
13738,2hh5,7.49,False,False,train,0.2608695652173913,0.215
13739,2hhn,7.49,True,False,train,0.2608695652173913,0.215
13740,2xdm,7.49,False,False,train,0.1102362204724409,0.0844155844155844
13741,2ynd,7.49,False,False,train,0.1840490797546012,0.2
13742,3d4l,7.49,False,False,train,0.2702702702702703,0.2676056338028169
13743,3eu5,7.49,False,False,train,0.0880829015544041,0.107981220657277
13744,3m6r,7.49,True,False,train,0.1524390243902439,0.0947368421052631
13745,3nyx,7.49,True,False,train,0.2111801242236025,0.1985815602836879
13746,3pdc,7.49,False,False,train,0.2520325203252032,0.171875
13747,3ska,7.49,False,False,train,0.2531645569620253,0.2298850574712643
13748,4b1d,7.49,False,False,train,0.3,0.2117647058823529
13749,4emr,7.49,True,False,train,0.0824742268041237,0.0795454545454545
13750,4g2l,7.49,False,False,train,0.1728395061728395,0.1728395061728395
13751,4hni,7.49,False,False,valid,0.2549019607843137,0.2230215827338129
13752,4kb7,7.49,False,False,valid,0.208955223880597,0.2135922330097087
13753,4kbi,7.49,False,False,train,0.193069306930693,0.1980676328502415
13754,4kwp,7.49,False,False,train,0.1017964071856287,0.1027397260273972
13755,4l6t,7.49,True,False,train,0.0618556701030927,0.05625
13756,4myq,7.49,False,False,train,0.2388059701492537,0.2722222222222222
13757,4tk5,7.49,False,False,train,0.1574074074074074,0.1623036649214659
13758,4uvv,7.49,False,False,train,0.2796610169491525,0.3619047619047619
13759,4w7p,7.49,False,False,train,0.1858974358974359,0.2262773722627737
13760,4xg7,7.49,False,False,valid,0.1839080459770115,0.2958579881656805
13761,5doh,7.49,False,False,train,0.1751412429378531,0.2
13762,5nud,7.49,False,False,train,0.1838235294117647,0.2123287671232876
13763,5vih,7.49,True,False,train,0.2198581560283688,0.1623376623376623
13764,6b16,7.49,False,False,train,0.1904761904761904,0.1929824561403508
13765,6dn5,7.49,False,False,train,0.1456692913385826,0.1205673758865248
13766,6ehh,7.49,False,False,train,0.2461538461538461,0.3584905660377358
13767,6gin,7.49,False,False,train,0.2116402116402116,0.3225806451612903
13768,6hhp,7.49,False,False,train,0.3742690058479532,0.1333333333333333
13769,3peq,7.5,False,False,valid,0.2786885245901639,0.203883495145631
13770,3srv,7.5,False,False,train,0.23841059602649,0.2163742690058479
13771,4cpw,7.5,True,False,train,0.1764705882352941,0.1694214876033057
13772,5mwp,7.5,True,False,train,0.1812865497076023,0.2556818181818182
13773,6fu5,7.5,False,False,train,0.2055555555555555,0.25
13774,6hk3,7.5,True,False,train,0.2525773195876288,0.2590361445783132
13775,6otg,7.5,True,False,train,0.2160804020100502,0.2083333333333333
13776,1pf8,7.51,False,False,train,0.1984126984126984,0.2181818181818181
13777,2uw5,7.51,False,False,train,0.21875,0.2415730337078651
13778,2vwo,7.51,True,False,valid,0.2080924855491329,0.1910112359550561
13779,2xru,7.51,False,False,train,0.247191011235955,0.2239583333333333
13780,2ydo,7.51,False,False,train,0.0975609756097561,0.1085271317829457
13781,3n2v,7.51,True,False,train,0.3071428571428571,0.2413793103448276
13782,3o6l,7.51,False,False,valid,0.1288209606986899,0.0826612903225806
13783,3oeu,7.51,False,False,train,0.2473684210526315,0.175438596491228
13784,3og7,7.51,False,False,train,0.2073170731707317,0.2426035502958579
13785,3ovx,7.51,False,False,train,0.1984126984126984,0.1694915254237288
13786,3p9j,7.51,False,False,train,0.26,0.3103448275862069
13787,3tjc,7.51,False,False,train,0.2165605095541401,0.3221476510067114
13788,4af3,7.51,False,False,train,0.2160493827160493,0.1942857142857142
13789,4hdp,7.51,True,False,train,0.2205882352941176,0.2126696832579185
13790,4j3j,7.51,False,False,train,0.1802325581395348,0.1741935483870967
13791,4qf8,7.51,True,False,train,0.042016806722689,0.0629370629370629
13792,4xyc,7.51,False,False,train,0.2587412587412587,0.3103448275862069
13793,4yqm,7.51,False,False,train,0.24,0.1983471074380165
13794,4zph,7.51,False,False,valid,0.1842105263157894,0.1925925925925926
13795,5byi,7.51,True,False,train,0.2424242424242424,0.2330827067669172
13796,5e2w,7.51,False,False,train,0.1470588235294117,0.0647249190938511
13797,5ety,7.51,False,False,train,0.2055555555555555,0.21875
13798,5jjm,7.51,False,False,train,0.148,0.1043165467625899
13799,5ly3,7.51,False,False,train,0.0702479338842975,0.0601941747572815
13800,5mxx,7.51,False,False,train,0.1933333333333333,0.2877697841726618
13801,5myg,7.51,False,False,train,0.2272727272727272,0.2573529411764705
13802,5myv,7.51,False,False,train,0.1933333333333333,0.2877697841726618
13803,5usy,7.51,False,False,train,0.2905405405405405,0.2156862745098039
13804,5xmu,7.51,False,False,train,0.1875,0.1835443037974683
13805,5yqw,7.51,False,False,train,0.0852272727272727,0.0806451612903225
13806,6alc,7.51,False,False,train,0.2142857142857142,0.2094594594594594
13807,6c0r,7.51,False,False,train,0.2346938775510204,0.2079207920792079
13808,6fhk,7.51,True,False,train,0.0994475138121546,0.0928961748633879
13809,6sge,7.51,True,False,train,0.0812182741116751,0.0837988826815642
13810,1bm7,7.52,True,False,train,0.3559322033898305,0.2598425196850393
13811,1ivp,7.52,True,False,train,0.2329317269076305,0.1428571428571428
13812,1lah,7.52,True,False,train,0.0918367346938775,0.0666666666666666
13813,1lf2,7.52,True,False,train,0.2473118279569892,0.1964285714285714
13814,1lke,7.52,True,False,train,0.1043956043956044,0.1032258064516129
13815,1mmq,7.52,True,False,train,0.1847826086956521,0.1573604060913705
13816,1onp,7.52,False,False,train,0.0583333333333333,0.0437956204379562
13817,1osg,7.52,False,False,train,0.1147540983606557,0.097130242825607
